label,message,clean_message,label_num
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",okay shining meant signing sound better,0
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",although told u dat im baig face watch really like e watch u gave co fr u thanx everything dat uve done today im touched,0
ham,U don't remember that old commercial?,u dont remember old commercial,0
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,late said website didnt dont slipper,0
ham,I asked you to call him now ok,asked call ok,0
ham,Kallis wont bat in 2nd innings.,kallis wont bat nd inning,0
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,didnt work oh ok goodnight ill fix ready time wake dearly missed good night sleep,0
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,congratulation ur awarded cd voucher gift guaranteed free entry wkly draw txt music tncs,1
ham,Ranjith cal drpd Deeraj and deepak 5min hold,ranjith cal drpd deeraj deepak min hold,0
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da,0
ham,What you doing?how are you?,doinghow,0
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",ups day also shipping company take wks way usps take week get lag may bribe nipost get stuff,0
ham,"I'm back, lemme know when you're ready",im back lemme know youre ready,0
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out,dont necessarily expect done get back though im headin,0
ham,Mmm so yummy babe ... Nice jolt to the suzy,mmm yummy babe nice jolt suzy,0
ham,Where are you lover ? I need you ...,lover need,0
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,tried contact reply offer video handset anytime network min unlimited text camcorder reply call,1
ham,IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,im parked next mini coming today think,0
ham,Yup,yup,0
ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,anyway im going shopping co si done yet dun disturb u liao,0
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,luton ring ur around h,0
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,hey really horny want chat see naked text hot text charged pm unsubscribe text stop,1
ham,Why you Dint come with us.,dint come u,0
ham,Same. Wana plan a trip sometme then,wana plan trip sometme,0
ham,"Not sure yet, still trying to get a hold of him",sure yet still trying get hold,0
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,ur ringtone service changed free credit go clubmobilescom choose content stop txt club stop pwk club po box mk wt,1
ham,The evo. I just had to download flash. Jealous?,evo download flash jealous,0
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,ringtone club get uk single chart mobile week choose top quality ringtone message free charge,1
ham,"Come to mu, we're sorting out our narcotics situation",come mu sorting narcotic situation,0
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",night ended another day morning come special way may smile like sunny ray leaf worry blue blue bay,0
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,hmv bonus special pound genuine hmv voucher answer easy question play send hmv info,1
ham,"Usf I guess, might as well take 1 car",usf guess might well take car,0
ham,No objection. My bf not coming.,objection bf coming,0
ham,Thanx...,thanx,0
ham,Tell rob to mack his gf in the theater,tell rob mack gf theater,0
ham,"Awesome, I'll see you in a bit",awesome ill see bit,0
ham,Just sent it. So what type of food do you like?,sent type food like,0
ham,All done? All handed in? Celebrations in full swing yet?,done handed celebration full swing yet,0
ham,You got called a tool?,got called tool,0
ham,\Wen u miss someone,wen u miss someone,0
ham,Ok. I asked for money how far,ok asked money far,0
ham,Okie...,okie,0
ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",yeah think usual guy still passed last night get ahold anybody let know ill throw,0
ham,"K, I might come by tonight then if my class lets out early",k might come tonight class let early,0
ham,Ok..,ok,0
ham,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,hi baby im cruisin girl friend r u give call hour home thats alright fone fone love jenny xxx,0
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",life mean lot love life love people life world call friend call world ge,0
ham,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",dearshall mail tonitebusy streetshall update tonitethings looking okvarunnathu edukkukayee raksha ollubut good one real sense,0
ham,Hey you told your name to gautham ah?,hey told name gautham ah,0
ham,Haf u found him? I feel so stupid da v cam was working.,haf u found feel stupid da v cam working,0
ham,Oops. 4 got that bit.,oops got bit,0
ham,Are you this much buzy,much buzy,0
ham,I accidentally deleted the message. Resend please.,accidentally deleted message resend please,0
spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,tmobile customer may claim free camera phone upgrade pay go sim card loyalty call offer end thfebtcs apply,1
ham,Unless it's a situation where YOU GO GURL would be more appropriate,unless situation go gurl would appropriate,0
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,hurt tease make cry end life die plz keep one rose grave say stupid miss u nice day bslvyl,0
ham,I cant pick the phone right now. Pls send a message,cant pick phone right pls send message,0
ham,Need a coffee run tomo?Can't believe it's that time of week already,need coffee run tomocant believe time week already,0
ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",awesome remember last time got somebody high first time diesel v,0
ham,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",shit really shocking scary cant imagine second def night u think somewhere could crash night save taxi,0
ham,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,oh way food fridge want go meal tonight,0
ham,He is a womdarfull actor,womdarfull actor,0
spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",sm ac blind date u rodds aberdeen united kingdom check sm acwicmbcktzr blind date send hide,1
ham,Yup... From what i remb... I think should be can book... ,yup remb think book,0
ham,Jos ask if u wana meet up?,jos ask u wana meet,0
ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,lol yes friendship hanging thread cause u wont buy stuff,0
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",themob check newest selection content game tone gossip babe sport keep mobile fit funky text wap,1
ham,Where are the garage keys? They aren't on the bookshelf,garage key arent bookshelf,0
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,today accept dayu accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy,0
spam,"Think ur smart ? Win å£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",think ur smart win week weekly quiz text play nowtcs winnersclub po box uz gbpweek,1
ham,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,say hell give call friend got money he definitely buying end week,0
ham,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",hi way u day normal waythis real ur uniquei hope know u rest mylife hope u find wot lost,0
ham,You made my day. Do have a great day too.,made day great day,0
ham,K.k:)advance happy pongal.,kkadvance happy pongal,0
ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",hmmm guess go kb n power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao,0
ham,"Not really dude, have no friends i'm afraid :(",really dude friend im afraid,0
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,december mobile mths entitled update latest colour camera mobile free call mobile update co free,1
